Country,Year,life,population,income,region
Netherlands,1868,37.75,,4954,Europe & Central Asia
Netherlands,1869,40.47,,5107,Europe & Central Asia
Netherlands,1870,37.34,3622598,5262,Europe & Central Asia
Netherlands,1871,32.94,,5220,Europe & Central Asia
Netherlands,1872,36.49,,5270,Europe & Central Asia
Netherlands,1873,39.20,,5370,Europe & Central Asia
Netherlands,1874,41.30,,5160,Europe & Central Asia
Netherlands,1875,38.24,,5449,Europe & Central Asia
Netherlands,1876,40.35,,5453,Europe & Central Asia
Netherlands,1877,42.03,,5510,Europe & Central Asia
Netherlands,1878,41.10,,5485,Europe & Central Asia
Netherlands,1879,41.96,,5208,Europe & Central Asia
Netherlands,1880,40.39,4024595,5500,Europe & Central Asia
Netherlands,1881,42.87,,5524,Europe & Central Asia
Netherlands,1882,43.79,,5591,Europe & Central Asia
Netherlands,1883,42.35,,5931,Europe & Central Asia
Netherlands,1884,41.34,,5960,Europe & Central Asia
Netherlands,1885,43.30,,6012,Europe & Central Asia
Netherlands,1886,41.98,,6024,Europe & Central Asia
Netherlands,1887,44.99,,6094,Europe & Central Asia
Netherlands,1888,44.22,,6093,Europe & Central Asia
Netherlands,1889,44.35,,6223,Europe & Central Asia
Netherlands,1890,44.40,4529873,5895,Europe & Central Asia
Netherlands,1891,44.25,,5833,Europe & Central Asia
Netherlands,1892,43.95,,5936,Europe & Central Asia
Netherlands,1893,45.80,,5797,Europe & Central Asia
Netherlands,1894,46.93,,6053,Europe & Central Asia
Netherlands,1895,46.64,,6003,Europe & Central Asia
Netherlands,1896,48.56,,6164,Europe & Central Asia
Netherlands,1897,49.36,,6225,Europe & Central Asia
Netherlands,1898,49.03,,6227,Europe & Central Asia
Netherlands,1899,49.35,,6224,Europe & Central Asia
Netherlands,1900,48.40,5153030,6063,Europe & Central Asia
Netherlands,1901,48.72,,6260,Europe & Central Asia
Netherlands,1902,50.61,,6419,Europe & Central Asia
Netherlands,1903,51.51,,6309,Europe & Central Asia
Netherlands,1904,50.90,,6295,Europe & Central Asia
Netherlands,1905,52.11,,6509,Europe & Central Asia
Netherlands,1906,52.78,,6539,Europe & Central Asia
Netherlands,1907,53.54,,6325,Europe & Central Asia
Netherlands,1908,52.76,,6356,Europe & Central Asia
Netherlands,1909,54.96,,6602,Europe & Central Asia
Netherlands,1910,55.14,5915422,6793,Europe & Central Asia
Netherlands,1911,53.17,,6923,Europe & Central Asia
Netherlands,1912,57.21,,7007,Europe & Central Asia
Netherlands,1913,57.37,,7229,Europe & Central Asia
Netherlands,1914,57.20,,7015,Europe & Central Asia
Netherlands,1915,57.22,,6627,Europe & Central Asia
Netherlands,1916,56.16,,6500,Europe & Central Asia
Netherlands,1917,55.67,,5738,Europe & Central Asia
Netherlands,1918,47.61,,5298,Europe & Central Asia
Netherlands,1919,54.98,,5877,Europe & Central Asia
Netherlands,1920,57.84,6846453,6652,Europe & Central Asia
Netherlands,1921,59.77,,7729,Europe & Central Asia
Netherlands,1922,59.84,,8064,Europe & Central Asia
Netherlands,1923,62.07,,8063,Europe & Central Asia
Netherlands,1924,62.98,,8455,Europe & Central Asia
Netherlands,1925,63.19,,8562,Europe & Central Asia
Netherlands,1926,63.05,,8969,Europe & Central Asia
Netherlands,1927,62.66,,9211,Europe & Central Asia
Netherlands,1928,63.76,,9427,Europe & Central Asia
Netherlands,1929,62.21,,9427,Europe & Central Asia
Netherlands,1930,64.75,7875051,9140,Europe & Central Asia
Netherlands,1931,64.37,,8640,Europe & Central Asia
Netherlands,1932,65.46,,8375,Europe & Central Asia
Netherlands,1933,66.11,,8257,Europe & Central Asia
Netherlands,1934,66.65,,8039,Europe & Central Asia
Netherlands,1935,66.57,,8135,Europe & Central Asia
Netherlands,1936,66.79,,8473,Europe & Central Asia
Netherlands,1937,67.01,,8842,Europe & Central Asia
Netherlands,1938,67.44,,8460,Europe & Central Asia
Netherlands,1939,67.77,,9039,Europe & Central Asia
Netherlands,1940,65.44,8860722,7840,Europe & Central Asia
Netherlands,1941,65.37,,7327,Europe & Central Asia
Netherlands,1942,65.88,,6617,Europe & Central Asia
Netherlands,1943,64.48,,6398,Europe & Central Asia
Netherlands,1944,61.31,,4233,Europe & Central Asia
Netherlands,1945,55.50,,4281,Europe & Central Asia
Netherlands,1946,67.63,,7142,Europe & Central Asia
Netherlands,1947,69.58,,8093,Europe & Central Asia
Netherlands,1948,71.11,,8802,Europe & Central Asia
Netherlands,1949,70.34,,9284,Europe & Central Asia
Netherlands,1950,71.51,10027047,9516,Europe & Central Asia
Netherlands,1951,71.57,10148714,9593,Europe & Central Asia
Netherlands,1952,72.19,10275701,9639,Europe & Central Asia
Netherlands,1953,71.78,"10,407,107",10340,Europe & Central Asia
Netherlands,1954,72.47,10542244,10930,Europe & Central Asia
Netherlands,1955,72.59,10680632,11566,Europe & Central Asia
Netherlands,1956,72.61,10822018,11939,Europe & Central Asia
Netherlands,1957,73.06,10966358,12151,Europe & Central Asia
Netherlands,1958,73.23,11113776,11859,Europe & Central Asia
Netherlands,1959,73.27,11264501,12256,Europe & Central Asia
Netherlands,1960,73.45,11418652,13223,Europe & Central Asia
Netherlands,1961,73.64,11576024,13448,Europe & Central Asia
Netherlands,1962,73.31,11735896,13854,Europe & Central Asia
Netherlands,1963,73.44,11896942,14148,Europe & Central Asia
Netherlands,1964,73.82,12057475,15204,Europe & Central Asia
Netherlands,1965,73.69,12216122,15834,Europe & Central Asia
Netherlands,1966,73.64,12372136,16109,Europe & Central Asia
Netherlands,1967,73.91,12525253,16824,Europe & Central Asia
Netherlands,1968,73.73,12675176,17827,Europe & Central Asia
Netherlands,1969,73.64,12821786,18892,Europe & Central Asia
Netherlands,1970,73.70,12964880,19800,Europe & Central Asia
Netherlands,1971,73.80,13104216,20555,Europe & Central Asia
Netherlands,1972,73.90,13239283,21024,Europe & Central Asia
Netherlands,1973,74.20,"13,369,326",22010,Europe & Central Asia
Netherlands,1974,74.50,"13,493,460",22873,Europe & Central Asia
Netherlands,1975,74.70,"13,611,064",22849,Europe & Central Asia
Netherlands,1976,74.90,"13,722,272",23837,Europe & Central Asia
Netherlands,1977,75.10,"13,827,329",24436,Europe & Central Asia
Netherlands,1978,75.30,"13,925,970",25044,Europe & Central Asia
Netherlands,1979,75.50,"14,017,909",25473,Europe & Central Asia
Netherlands,1980,75.80,"14,103,279",25857,Europe & Central Asia
Netherlands,1981,76.00,"14,181,967",25704,Europe & Central Asia
Netherlands,1982,76.10,"14,255,051",25403,Europe & Central Asia
Netherlands,1983,76.20,"14,325,363",25919,Europe & Central Asia
Netherlands,1984,76.30,"14,396,606",26781,Europe & Central Asia
Netherlands,1985,76.40,"14,471,591",27544,Europe & Central Asia
Netherlands,1986,76.50,"14,551,065",28417,Europe & Central Asia
Netherlands,1987,76.70,"14,634,787",28937,Europe & Central Asia
Netherlands,1988,76.90,"14,723,266",29915,Europe & Central Asia
Netherlands,1989,77.00,"14,816,751",31240,Europe & Central Asia
Netherlands,1990,77.00,"14,915,139",32534,Europe & Central Asia
Netherlands,1991,77.20,"15,019,184",33066,Europe & Central Asia
Netherlands,1992,77.30,"15,128,288",33377,Europe & Central Asia
Netherlands,1993,77.30,"15,239,262",33562,Europe & Central Asia
Netherlands,1994,77.50,"15,347,792",34348,Europe & Central Asia
Netherlands,1995,77.60,"15,450,803",35244,Europe & Central Asia
Netherlands,1996,77.70,"15,546,647",36152,Europe & Central Asia
Netherlands,1997,78.00,"15,636,131",37414,Europe & Central Asia
Netherlands,1998,78.00,"15,721,627",38816,Europe & Central Asia
Netherlands,1999,78.10,"15,806,771",40306,Europe & Central Asia
Netherlands,2000,78.10,"15,894,016",41771,Europe & Central Asia
Netherlands,2001,78.30,"15,984,365",42130,Europe & Central Asia
Netherlands,2002,78.50,"16,076,427",41848,Europe & Central Asia
Netherlands,2003,78.70,"16,167,421",41761,Europe & Central Asia
Netherlands,2004,79.10,"16,253,397",42389,Europe & Central Asia
Netherlands,2005,79.50,"16,331,646",43243,Europe & Central Asia
Netherlands,2006,79.90,"16,401,105",44823,Europe & Central Asia
Netherlands,2007,80.10,"16,463,031",46605,Europe & Central Asia
Netherlands,2008,80.30,"16,519,862",47388,Europe & Central Asia
Netherlands,2009,80.40,"16,575,173",45590,Europe & Central Asia
Netherlands,2010,80.50,"16,631,571",45843,Europe & Central Asia
Netherlands,2011,80.60,"16,689,863",46388,Europe & Central Asia
Netherlands,2012,80.60,"16,749,318",45484,Europe & Central Asia
Netherlands,2013,80.60,"16,809,157",45021,Europe & Central Asia
Netherlands,2014,80.60,"16,868,020",45281,Europe & Central Asia
Netherlands,2015,80.60,"16,924,929",45784,Europe & Central Asia
Netherlands Antilles,1800,34.41,,,America
Netherlands Antilles,1801,34.41,,,America
Netherlands Antilles,1802,34.41,,,America
Netherlands Antilles,1803,34.41,,,America
Netherlands Antilles,1804,34.41,,,America
Netherlands Antilles,1805,34.41,,,America
Netherlands Antilles,1806,34.41,,,America
Netherlands Antilles,1807,34.41,,,America
Netherlands Antilles,1808,34.41,,,America
Netherlands Antilles,1809,34.41,,,America
Netherlands Antilles,1810,34.41,,,America
Netherlands Antilles,1811,34.41,,,America
Netherlands Antilles,1812,34.41,,,America
Netherlands Antilles,1813,34.41,,,America
Netherlands Antilles,1814,34.41,,,America
Netherlands Antilles,1815,34.41,,,America
Netherlands Antilles,1816,34.41,,,America
Netherlands Antilles,1817,34.41,,,America
Netherlands Antilles,1818,34.41,,,America
Netherlands Antilles,1819,34.41,,,America
Netherlands Antilles,1820,34.41,,,America
Netherlands Antilles,1821,34.41,,,America
Netherlands Antilles,1822,34.41,,,America
Netherlands Antilles,1823,34.41,,,America
Netherlands Antilles,1824,34.41,,,America
Netherlands Antilles,1825,34.41,,,America
Netherlands Antilles,1826,34.41,,,America
Netherlands Antilles,1827,34.41,,,America
Netherlands Antilles,1828,34.41,,,America
Netherlands Antilles,1829,34.41,,,America
Netherlands Antilles,1830,34.41,,,America
Netherlands Antilles,1831,34.41,,,America
Netherlands Antilles,1832,34.41,,,America
Netherlands Antilles,1833,34.41,,,America
Netherlands Antilles,1834,34.41,,,America
Netherlands Antilles,1835,34.41,,,America
Netherlands Antilles,1836,34.41,,,America
Netherlands Antilles,1837,34.41,,,America
Netherlands Antilles,1838,34.41,,,America
Netherlands Antilles,1839,34.41,,,America
Netherlands Antilles,1840,34.41,,,America
Netherlands Antilles,1841,34.41,,,America
Netherlands Antilles,1842,34.41,,,America
Netherlands Antilles,1843,34.41,,,America
Netherlands Antilles,1844,34.41,,,America
Netherlands Antilles,1845,34.41,,,America
Netherlands Antilles,1846,34.41,,,America
Netherlands Antilles,1847,34.41,,,America
Netherlands Antilles,1848,34.41,,,America
Netherlands Antilles,1849,34.41,,,America
Netherlands Antilles,1850,34.41,,,America
Netherlands Antilles,1851,34.41,,,America
Netherlands Antilles,1852,34.41,,,America
Netherlands Antilles,1853,34.41,,,America
Netherlands Antilles,1854,34.41,,,America
Netherlands Antilles,1855,34.41,,,America
Netherlands Antilles,1856,34.41,,,America
Netherlands Antilles,1857,34.41,,,America
Netherlands Antilles,1858,34.41,,,America
Netherlands Antilles,1859,34.41,,,America
Netherlands Antilles,1860,34.41,,,America
Netherlands Antilles,1861,34.41,,,America
Netherlands Antilles,1862,34.41,,,America
Netherlands Antilles,1863,34.41,,,America
Netherlands Antilles,1864,34.41,,,America
Netherlands Antilles,1865,34.41,,,America
Netherlands Antilles,1866,34.41,,,America
Netherlands Antilles,1867,34.41,,,America
Netherlands Antilles,1868,34.41,,,America
Netherlands Antilles,1869,34.41,,,America
Netherlands Antilles,1870,34.41,,,America
Netherlands Antilles,1871,34.41,,,America
Netherlands Antilles,1872,34.41,,,America
Netherlands Antilles,1873,34.41,,,America
Netherlands Antilles,1874,34.41,,,America
Netherlands Antilles,1875,34.41,,,America
Netherlands Antilles,1876,34.41,,,America
Netherlands Antilles,1877,34.41,,,America
Netherlands Antilles,1878,34.41,,,America
Netherlands Antilles,1879,34.41,,,America
Netherlands Antilles,1880,34.41,,,America
Netherlands Antilles,1881,34.41,,,America
Netherlands Antilles,1882,34.41,,,America
Netherlands Antilles,1883,34.41,,,America
Netherlands Antilles,1884,34.41,,,America
Netherlands Antilles,1885,34.41,,,America
Netherlands Antilles,1886,34.41,,,America
Netherlands Antilles,1887,34.41,,,America
Netherlands Antilles,1888,34.41,,,America
Netherlands Antilles,1889,34.41,,,America
Netherlands Antilles,1890,34.41,,,America
Netherlands Antilles,1891,34.41,,,America
Netherlands Antilles,1892,34.41,,,America
Netherlands Antilles,1893,34.41,,,America
Netherlands Antilles,1894,34.41,,,America
Netherlands Antilles,1895,34.41,,,America
Netherlands Antilles,1896,34.41,,,America
Netherlands Antilles,1897,34.41,,,America
Netherlands Antilles,1898,34.41,,,America
Netherlands Antilles,1899,34.41,,,America
Netherlands Antilles,1900,34.41,,,America
Netherlands Antilles,1901,34.41,,,America
Netherlands Antilles,1902,34.41,,,America
Netherlands Antilles,1903,34.41,,,America
Netherlands Antilles,1904,34.41,,,America
Netherlands Antilles,1905,34.41,,,America
Netherlands Antilles,1906,34.41,,,America
Netherlands Antilles,1907,34.41,,,America
Netherlands Antilles,1908,34.41,,,America
Netherlands Antilles,1909,34.41,,,America
Netherlands Antilles,1910,34.41,,,America
Netherlands Antilles,1911,34.41,,,America
Netherlands Antilles,1912,34.41,,,America
Netherlands Antilles,1913,34.41,,,America
Netherlands Antilles,1914,34.41,,,America
Netherlands Antilles,1915,34.41,,,America
Netherlands Antilles,1916,34.41,,,America
Netherlands Antilles,1917,34.41,,,America
Netherlands Antilles,1918,22.32,,,America
Netherlands Antilles,1919,34.41,,,America
Netherlands Antilles,1920,34.41,,,America
Netherlands Antilles,1921,34.41,,,America
Netherlands Antilles,1922,35.24,,,America
Netherlands Antilles,1923,36.06,,,America
Netherlands Antilles,1924,36.89,,,America
Netherlands Antilles,1925,37.72,,,America
Netherlands Antilles,1926,38.55,,,America
Netherlands Antilles,1927,39.37,,,America
Netherlands Antilles,1928,40.20,,,America
Netherlands Antilles,1929,41.03,,,America
Netherlands Antilles,1930,41.86,,,America
Netherlands Antilles,1931,42.68,,,America
Netherlands Antilles,1932,43.51,,,America
Netherlands Antilles,1933,44.34,,,America
Netherlands Antilles,1934,45.17,,,America
Netherlands Antilles,1935,45.99,,,America
Netherlands Antilles,1936,46.82,,,America
Netherlands Antilles,1937,47.65,,,America
Netherlands Antilles,1938,48.48,,,America
Netherlands Antilles,1939,49.30,,,America
Netherlands Antilles,1940,50.13,,,America
Netherlands Antilles,1941,50.96,,,America
Netherlands Antilles,1942,51.79,,,America
Netherlands Antilles,1943,52.61,,,America
Netherlands Antilles,1944,53.44,,,America
Netherlands Antilles,1945,54.27,,,America
Netherlands Antilles,1946,55.10,,,America
Netherlands Antilles,1947,55.93,,,America
Netherlands Antilles,1948,56.75,,,America
Netherlands Antilles,1949,57.58,,,America
Netherlands Antilles,1950,58.41,112188,,America
Netherlands Antilles,1951,58.96,113954,,America
Netherlands Antilles,1952,60.02,116163,,America
Netherlands Antilles,1953,61.00,"118,338",,America
Netherlands Antilles,1954,61.89,120537,,America
Netherlands Antilles,1955,62.70,122794,,America
Netherlands Antilles,1956,63.43,125123,,America
Netherlands Antilles,1957,64.08,127514,,America
Netherlands Antilles,1958,64.65,129941,,America
Netherlands Antilles,1959,65.15,132366,,America
Netherlands Antilles,1960,65.60,134755,,America
Netherlands Antilles,1961,65.99,137090,,America
Netherlands Antilles,1962,66.34,139387,,America
Netherlands Antilles,1963,66.67,141689,,America
Netherlands Antilles,1964,67.00,144054,,America
Netherlands Antilles,1965,67.33,146530,,America
Netherlands Antilles,1966,67.67,149127,,America
Netherlands Antilles,1967,68.03,151801,,America
Netherlands Antilles,1968,68.41,154436,,America
Netherlands Antilles,1969,68.81,156893,,America
Netherlands Antilles,1970,69.22,159058,,America
Netherlands Antilles,1971,69.63,160894,,America
Netherlands Antilles,1972,70.05,162432,,America
Netherlands Antilles,1973,70.45,"163,769",,America
Netherlands Antilles,1974,70.84,165022,,America
Netherlands Antilles,1975,71.21,166281,,America
Netherlands Antilles,1976,71.58,167587,,America
Netherlands Antilles,1977,71.94,168945,,America
Netherlands Antilles,1978,72.29,170352,,America
Netherlands Antilles,1979,72.64,171808,,America
Netherlands Antilles,1980,72.96,173309,,America
Netherlands Antilles,1981,74.54,174850,,America
Netherlands Antilles,1982,74.53,176437,,America
Netherlands Antilles,1983,74.52,178091,,America
Netherlands Antilles,1984,74.50,179836,,America
Netherlands Antilles,1985,74.49,181690,,America
Netherlands Antilles,1986,74.48,183639,,America
Netherlands Antilles,1987,74.48,185621,,America
Netherlands Antilles,1988,74.50,187506,,America
Netherlands Antilles,1989,74.53,189136,,America
Netherlands Antilles,1990,74.57,190405,,America
Netherlands Antilles,1991,74.65,191276,,America
Netherlands Antilles,1992,74.76,191730,,America
Netherlands Antilles,1993,74.91,191704,,America
Netherlands Antilles,1994,75.09,191116,,America
Netherlands Antilles,1995,75.30,189891,,America
Netherlands Antilles,1996,75.53,188037,,America
Netherlands Antilles,1997,75.76,185720,,America
Netherlands Antilles,1998,75.98,183322,,America
Netherlands Antilles,1999,76.18,181325,,America
Netherlands Antilles,2000,76.36,180106,,America
Netherlands Antilles,2001,76.52,179818,,America
Netherlands Antilles,2002,76.65,180431,,America
Netherlands Antilles,2003,76.77,181793,,America
Netherlands Antilles,2004,76.89,183603,,America
New Caledonia,1800,26.00,29432,,East Asia & Pacific
New Caledonia,1801,26.00,,,East Asia & Pacific
New Caledonia,1802,26.00,,,East Asia & Pacific
New Caledonia,1803,26.00,,,East Asia & Pacific
New Caledonia,1804,26.00,,,East Asia & Pacific
New Caledonia,1805,26.00,,,East Asia & Pacific
New Caledonia,1806,26.00,,,East Asia & Pacific
New Caledonia,1807,26.00,,,East Asia & Pacific
New Caledonia,1808,26.00,,,East Asia & Pacific
New Caledonia,1809,26.00,,,East Asia & Pacific
New Caledonia,1810,26.00,29432,,East Asia & Pacific
New Caledonia,1811,26.00,,,East Asia & Pacific
New Caledonia,1812,26.00,,,East Asia & Pacific
New Caledonia,1813,26.00,,,East Asia & Pacific
New Caledonia,1814,26.00,,,East Asia & Pacific
New Caledonia,1815,26.00,,,East Asia & Pacific
New Caledonia,1816,26.00,,,East Asia & Pacific
New Caledonia,1817,26.00,,,East Asia & Pacific
New Caledonia,1818,26.00,,,East Asia & Pacific
New Caledonia,1819,26.00,,,East Asia & Pacific
New Caledonia,1820,26.00,29910,,East Asia & Pacific
New Caledonia,1821,26.00,,,East Asia & Pacific
New Caledonia,1822,26.00,,,East Asia & Pacific
New Caledonia,1823,26.00,,,East Asia & Pacific
New Caledonia,1824,26.00,,,East Asia & Pacific
New Caledonia,1825,26.00,,,East Asia & Pacific
New Caledonia,1826,26.00,,,East Asia & Pacific
New Caledonia,1827,26.00,,,East Asia & Pacific
New Caledonia,1828,26.00,,,East Asia & Pacific
New Caledonia,1829,26.00,,,East Asia & Pacific
New Caledonia,1830,26.00,31296,,East Asia & Pacific
New Caledonia,1831,26.00,,,East Asia & Pacific
New Caledonia,1832,26.00,,,East Asia & Pacific
New Caledonia,1833,26.00,,,East Asia & Pacific
New Caledonia,1834,26.00,,,East Asia & Pacific
New Caledonia,1835,26.00,,,East Asia & Pacific
New Caledonia,1836,26.00,,,East Asia & Pacific
New Caledonia,1837,26.00,,,East Asia & Pacific
New Caledonia,1838,26.00,,,East Asia & Pacific
New Caledonia,1839,26.00,,,East Asia & Pacific
New Caledonia,1840,26.00,33256,,East Asia & Pacific
New Caledonia,1841,26.00,,,East Asia & Pacific
New Caledonia,1842,26.00,,,East Asia & Pacific
New Caledonia,1843,26.00,,,East Asia & Pacific
New Caledonia,1844,26.00,,,East Asia & Pacific
New Caledonia,1845,26.00,,,East Asia & Pacific
New Caledonia,1846,26.00,,,East Asia & Pacific
New Caledonia,1847,26.00,,,East Asia & Pacific
New Caledonia,1848,26.00,,,East Asia & Pacific
New Caledonia,1849,26.00,,,East Asia & Pacific
New Caledonia,1850,26.00,35338,,East Asia & Pacific
New Caledonia,1851,26.00,,,East Asia & Pacific
New Caledonia,1852,26.00,,,East Asia & Pacific
New Caledonia,1853,26.00,,,East Asia & Pacific
New Caledonia,1854,26.00,,,East Asia & Pacific
New Caledonia,1855,26.00,,,East Asia & Pacific
New Caledonia,1856,26.00,,,East Asia & Pacific
New Caledonia,1857,26.00,,,East Asia & Pacific
New Caledonia,1858,26.00,,,East Asia & Pacific
New Caledonia,1859,26.00,,,East Asia & Pacific
New Caledonia,1860,26.00,37578,,East Asia & Pacific
New Caledonia,1861,26.00,,,East Asia & Pacific
New Caledonia,1862,26.00,,,East Asia & Pacific
New Caledonia,1863,26.00,,,East Asia & Pacific
New Caledonia,1864,26.00,,,East Asia & Pacific
New Caledonia,1865,26.00,,,East Asia & Pacific
New Caledonia,1866,26.00,,,East Asia & Pacific
New Caledonia,1867,26.00,,,East Asia & Pacific
New Caledonia,1868,26.00,,,East Asia & Pacific
New Caledonia,1869,26.00,,,East Asia & Pacific
New Caledonia,1870,26.00,39960,,East Asia & Pacific
New Caledonia,1871,26.00,,,East Asia & Pacific
New Caledonia,1872,26.00,,,East Asia & Pacific
New Caledonia,1873,26.00,,,East Asia & Pacific
New Caledonia,1874,26.00,,,East Asia & Pacific
New Caledonia,1875,26.00,,,East Asia & Pacific
New Caledonia,1876,26.00,,,East Asia & Pacific
New Caledonia,1877,26.00,,,East Asia & Pacific
New Caledonia,1878,16.00,,,East Asia & Pacific
New Caledonia,1879,26.00,,,East Asia & Pacific
New Caledonia,1880,26.00,42483,,East Asia & Pacific
New Caledonia,1881,26.00,,,East Asia & Pacific
New Caledonia,1882,26.00,,,East Asia & Pacific
New Caledonia,1883,26.00,,,East Asia & Pacific
New Caledonia,1884,26.00,,,East Asia & Pacific
New Caledonia,1885,26.00,,,East Asia & Pacific
New Caledonia,1886,26.00,,,East Asia & Pacific
